Raca,Idade,PN,Brix,Isolamento,Sexo,Novilha,GMD_base,GMD,Peso
Guzerá,121,26.703293349446295,18.007840898435813,0,0,1,0.5047310032795841,0.5079894989695809,100.83066014841867
Nelore,21,22.48130336581322,21.151783335268146,2,1,0,0.5208007738573324,0.44154599243941456,33.10793837939836
Angus/Simental,68,33.48930914405202,26.259669125091648,1,1,0,0.5510142039572362,0.5379851921652935,84.38699968340111
Nelore,143,22.908239538402647,26.76036566070158,3,0,0,0.5462676620950264,0.40392732689458166,104.7734985914839
Nelore,112,29.060671202029575,18.52823089047255,2,1,0,0.5181569675534056,0.5130311496344038,100.24507178096641
Nelore,25,28.573681715813333,20.075602530127142,1,1,0,0.432715114471592,0.4353415976776436,35.11885701964071
Nelore,8,27.3605100573519,21.107057256236644,3,0,0,0.512982098937993,0.30088520535973584,31.989214407353497
Holandês/Girolando,105,50.05463056200257,22.570779758932737,0,0,0,0.6430904049176205,0.7367812230383238,135.54272138781508
Holandês/Girolando,84,42.744914370384556,18.55179667658939,2,0,0,0.6090867289086864,0.4854879363149762,71.65061847702968
Guzerá,173,28.178295084339002,18.31179293543947,0,0,0,0.5880336656537143,0.5546740882634228,91.34416399616623
Nelore,95,25.741242792202637,20.712658814369785,1,1,0,0.35970984379066884,0.18443834410427978,21.88005637337224
Nelore,168,25.502992880341456,24.345015344900023,1,1,0,0.3514201009289029,0.3809966956933749,90.9487909392286
Guzerá,39,26.110416497290863,19.27762264098604,1,0,0,0.5003121495226637,0.45062922127552785,46.641721043316814
Nelore,81,29.60552498878279,23.536785960112937,1,0,0,0.5596127189392306,0.5183861151117214,54.698559963396846
Cruzado ½ sangue,26,25.574753731542174,28.23421126456726,2,1,1,0.6844636649620871,0.5706547070277099,48.884872296118715
Nelore,104,28.36892542002663,18.79288105034596,0,0,0,0.4961026491720906,0.4568776126549037,78.3501993417602
Guzerá,34,26.042216248620516,23.174216966357843,2,1,0,0.4127972385162285,0.33276456523738107,49.856137737875535
Guzerá,89,25.354552502686612,28.09902693500309,0,1,0,0.49930496739398,0.576622017703197,82.22701360264554
Guzerá,62,23.55982876295997,22.326926438544763,0,1,0,0.45805007714194035,0.5338596222473234,43.3208622049149
Nelore,34,27.11162686327601,21.705321236566324,3,1,0,0.7051071404655695,0.5800395913186754,51.078013745593154
Nelore,18,28.380992822495212,28.653983257225896,2,1,1,0.5175772750074809,0.481713251563823,41.568239220444674
Angus/Simental,93,38.40860010624522,22.775191684113807,0,1,1,0.713883707552536,0.7076293524224266,95.82867055877892
Nelore,171,31.11677053892699,28.41798010082227,2,0,0,0.7975418139597943,0.6816163722914088,117.71593861160284
Holandês/Girolando,36,45.404281024754354,25.715861564508796,2,0,0,0.6576025739259711,0.5763520501160436,67.10892754034344
Holandês/Girolando,73,38.52826138236375,22.628621388360653,1,0,1,0.7439580394978955,0.5756749994301458,66.9681992672366
Guzerá,41,24.631531411653928,25.91876212239012,2,0,0,0.5613993961717035,0.48251132367930666,55.81605815434978
Guzerá,146,27.31296702060292,25.28179805538415,0,0,0,0.5694831561532304,0.4880796848920241,90.75686865740498
Cruzado ½ sangue,75,35.44337966564342,28.083531284009897,3,0,1,0.6718435991952377,0.43338844950640515,91.67379307528853
Cruzado ½ sangue,176,31.26319826696446,21.806617848539926,6,0,0,0.6613224873851561,0.2457882561640815,29.755379764240978
Nelore,45,31.766377169381602,24.16482426712648,1,0,0,0.5600334289837117,0.5043742929779113,55.899676394429015
Guzerá,15,28.93875602346792,23.75393728158145,2,0,0,0.4452805792877915,0.44060300404436137,44.342227608101204
Nelore,105,33.520902629805356,26.816592566559137,0,1,0,0.5825518802839269,0.6242069367472008,84.57012522030513
Holandês/Girolando,118,48.891604533599114,19.899283222223296,5,1,0,0.9132942713038281,0.7345033651427606,132.81575926812258
Cruzado ½ sangue,179,29.534335445362245,28.067908192951425,1,1,0,0.7731750099859913,0.9081883365008188,183.53400169744162
Nelore,157,29.048643732663788,25.865315088681665,1,1,0,0.5803918022224637,0.5998700399983402,109.61790783767518
Guzerá,160,26.03383308985598,18.732299705468215,3,1,0,0.5813038308200691,0.419820238983743,98.12056335186664
Angus/Simental,115,37.55866894160371,28.833051301922,1,1,0,0.620044770495975,0.5866139530346902,82.95089583378115
Nelore,65,26.727579781364522,32.93637232319092,1,0,1,0.5239487845800281,0.45385907385028457,54.80717818550518
Holandês/Girolando,78,32.572189983844645,28.00733587819763,2,1,0,0.7890027320811664,0.7036166828529752,94.69369013407349
Cruzado ½ sangue,25,33.37071778411602,29.707939068905876,1,0,0,0.803588391280401,0.7371706250411403,50.09151060097175
Nelore,78,26.310755191582306,24.341485526410352,0,1,0,0.47291338279046224,0.57249587574394,56.932569091396985
Nelore,66,29.300977182616688,17.35398032104596,0,1,0,0.5016411690576843,0.5895817493958491,81.50865948399687
Nelore,7,26.220847604054015,16.6235181953299,3,0,0,0.7681375793878537,0.5134448006272242,32.88423110268582
Angus/Simental,37,33.05153744370046,25.020328175471032,2,1,0,0.7310700437234318,0.6291417802075728,46.26880937042428
Nelore,97,29.820044261319143,21.63208476908008,1,0,0,0.732336197270038,0.655133255681545,73.12069435076958
Nelore,67,29.528225343822736,20.341694886690593,2,0,1,0.5706857317275793,0.4595415434868431,47.939516085750704
Nelore,179,31.027486899623266,23.7490132641253,1,0,1,0.5746180282325436,0.5513178275897016,141.30251230497396
Nelore,87,36.65052318246169,26.462341151445152,1,0,1,0.5194509112340103,0.5904975966774185,92.10706892758112
Holandês/Girolando,173,41.38644765605424,18.188969812951413,2,0,0,0.7883938412736764,0.6542094741002504,171.07312397053008
Nelore,119,30.697786184724453,22.20448951887846,0,1,0,0.6857777550304001,0.7011732986107357,108.48541712144346
Holandês/Girolando,8,34.61219335566337,30.03948273248126,1,1,0,0.5609747435338004,0.5993261243660488,35.251790330757515
Holandês/Girolando,37,33.565462797318126,19.6988464791145,1,0,0,0.6394681864946499,0.5459517954004599,62.64447722855681
Cruzado ½ sangue,128,39.33131778709333,27.479044748659824,1,1,1,0.7406586376811642,0.690276171188254,117.73965748805894
Nelore,99,25.76782077023344,22.061076953804026,2,0,1,0.5370451362215672,0.3714932472606532,65.49427137539624
Angus/Simental,55,33.30225167839111,26.18317503939981,1,0,0,0.6632606711186808,0.47208618140448305,41.00692591591953
Holandês/Girolando,94,39.80450539391723,28.38931002881147,1,1,1,0.7960973476949813,0.7626052711146134,102.71323808530514
Nelore,163,28.68432655317914,26.965127067940088,2,1,1,0.6603453204712512,0.5565735872312428,139.87808527130397
Cruzado ½ sangue,70,29.389973974226834,27.636638408855507,6,0,0,0.5905393700260647,0.37432449031710313,46.07264542223516
Angus/Simental,9,36.62762051579105,19.393625866368176,2,0,1,0.7444221507186137,0.5975225788576378,45.88704845733832
Nelore,56,33.302815011775365,28.454638826965194,1,1,0,0.42915252040957674,0.3591901882230436,28.30739276000906
Angus/Simental,169,34.37302876025691,20.58922754146072,1,1,0,0.6170196952949496,0.588176023291413,122.22244386238933
Holandês/Girolando,138,33.03163757816914,25.038167062286153,1,0,0,0.6942790016953387,0.5310786144240314,103.1227269950416
Holandês/Girolando,151,44.71296810449896,25.03298474798891,0,0,0,0.683611780571682,0.6206062114930534,172.44038198813917
Angus/Simental,165,40.215336103721164,25.940490235478325,4,0,0,0.608809249450977,0.4529399024576722,91.09482810001066
Guzerá,22,24.138444138054016,25.347826704240763,2,1,1,0.43198247715107035,0.3212696714695073,36.20603004335617
Cruzado ½ sangue,51,26.67133193549233,20.62476008590111,1,1,0,0.5228451193048884,0.5614151076849053,67.29414338248408
Guzerá,11,23.76612993068431,18.600530350817134,2,1,0,0.543230686406755,0.36293893762993346,23.95711750590496
Cruzado ½ sangue,1,32.78118225260292,27.489394719847073,2,0,0,0.423559688363891,0.3207083224691074,32.50851617473369
Holandês/Girolando,151,45.828360449419094,24.74333831007566,1,1,0,0.5636686186005775,0.5307317539528075,128.73357000127808
Nelore,169,25.3719630879562,28.59750736383127,0,1,0,0.36370584521676796,0.47012308294444605,74.2277290622049
Guzerá,29,25.74644035546558,23.821068263248527,1,0,0,0.5398069573665082,0.5318239184617743,37.27602158940071
Guzerá,130,28.025433979684692,18.37934255729216,0,1,1,0.32874031274480336,0.35483347698747325,97.26755859392765
Nelore,97,20.665564309573277,27.864518724016424,1,0,0,0.5531729198535541,0.602824985445985,87.31691128548654
Nelore,13,32.61825158778615,22.518517561355573,2,0,0,0.7139524015747424,0.5939935092869775,39.44233919481997
Guzerá,165,22.45264828338069,25.368013829684084,1,1,0,0.6589762282207356,0.7305661324975771,145.3033852400474
Nelore,157,30.16198422709927,21.410162286081924,1,0,0,0.3694092430821179,0.2586673716623135,82.33562957525099
Nelore,103,29.863391023637604,30.577206840934764,1,1,1,0.5798409601630956,0.482041406071779,91.96674040395853
Cruzado ½ sangue,128,37.33834556585538,20.493740703267214,1,1,0,0.53121315739815,0.5598377913833135,98.9972719557948
Cruzado ½ sangue,72,35.203697523574164,22.6502809835753,0,0,0,0.5087550360718716,0.42422421052737497,86.4352459094206
Cruzado ½ sangue,143,23.490838033080074,24.429794810789264,3,0,0,0.6275183050170918,0.5150488175101847,122.14910279248133
Guzerá,81,23.645662258532028,19.63127069165217,0,1,1,0.6166876599086469,0.614429171561297,83.09735465510694
Angus/Simental,179,38.62192308208976,25.32207811435038,1,0,0,0.7889607705353412,0.8067441014805298,165.1130053143309
Holandês/Girolando,12,39.02510056940107,30.44764190986996,3,1,0,0.5977587932244688,0.49996335473501724,39.41034974312511
Nelore,31,30.671637554148695,22.038151357225157,2,0,1,0.6205033997410003,0.4817767706987137,42.71795100988609
Nelore,175,31.76278294484397,25.580571276126904,1,0,0,0.32562916681183207,0.3118391148081893,87.6116065152476
Cruzado ½ sangue,52,35.433806945718715,13.002258455845778,2,1,0,0.5571759621723436,0.44008251903429024,38.05923379309591
Nelore,56,28.250037701059373,23.844283198060637,2,0,0,0.467610845529875,0.3310169461867753,52.667838681623
Holandês/Girolando,143,30.7683149443976,22.747830856295177,1,1,0,0.6890068795499771,0.7062643041687772,156.22165654687865
Angus/Simental,35,35.95033438015332,20.72600959035846,1,1,1,0.6966747841791,0.6391562077344752,63.738617081705975
Nelore,93,30.457288518486344,28.325801878514127,2,0,0,0.5358528906380116,0.4252710444174711,59.65053215225523
Nelore,52,25.183434616073328,22.695025273504687,0,1,1,0.5325280469893862,0.5258960388058881,43.4297829299289
Angus/Simental,36,40.840736285547095,23.29009005162565,2,1,0,0.722576832713745,0.7548117211824918,70.87200318203266
Holandês/Girolando,174,44.54196648633652,22.491228500843714,0,1,0,0.7421150612001958,0.7565274609932946,172.96528522264686
Nelore,36,29.44403441703545,16.332736512939693,2,0,0,0.5649331026102383,0.4266742707996923,49.02715853935062
Angus/Simental,17,24.5,19.472054239692156,0,0,0,0.6872995410904758,0.5848499237533429,38.383664836863055
Angus/Simental,122,32.248602367796884,27.844373944480864,1,1,0,0.76620105217755,0.7641739610090377,144.63667255353477
Holandês/Girolando,157,49.430945792780406,15.560197412480113,0,1,0,0.7750042075200679,0.83829366380136,158.50823804005708
Holandês/Girolando,23,37.26731103485811,20.934738601537177,0,1,0,0.6160570225668976,0.7003237825453487,55.06318064780456
Nelore,128,22.055498719048515,22.401119774840943,2,1,0,0.5440597269327324,0.48973476865626475,78.20889161855366
Nelore,98,33.32336585908595,30.974487469166263,2,1,0,0.6661906563046587,0.6773609980895496,98.15359068348887
Holandês/Girolando,150,40.066777957718365,27.074415061985476,2,0,1,0.553182522114254,0.4630412085490531,126.34099180857126
Nelore,23,32.86729171135204,21.771317891787604,4,1,0,0.7304702196255944,0.6321962582356977,54.821647051364785
Cruzado ½ sangue,176,34.10783470087746,29.218054788462204,2,0,0,0.4926929527786467,0.463274324123639,145.11625489261766
Cruzado ½ sangue,112,34.83423654484868,21.03793671799552,1,0,0,0.602009892767479,0.6396383406073597,113.62875371296585
Nelore,152,30.270532367000808,28.036399214936022,1,1,1,0.45498100031239885,0.4040743904788726,89.5351183451097
Holandês/Girolando,66,43.487441559605,18.564491016307937,3,0,0,0.9316116046399784,0.6990443353669865,86.36078834987086
Nelore,170,36.97100656994635,28.29303132715663,1,0,0,0.49966499711528484,0.5001100073170992,86.05840512226288
Angus/Simental,113,42.36952851181635,22.375465418116057,3,1,0,0.6624032669992187,0.5963774579267942,132.38413443161662
Nelore,23,23.468812387540627,19.885983036234922,1,1,0,0.5129251260060081,0.5869506474260224,34.516267109214674
Holandês/Girolando,167,42.233307576394516,23.131425547694743,1,1,1,0.6909943229078044,0.7130428068090365,171.69703605824205
Holandês/Girolando,144,45.707403840516086,25.10937671888086,2,1,0,0.6422291954259813,0.698118959344342,159.18025524257425
Guzerá,55,29.60810241960844,22.02100627789715,2,0,1,0.48737575356087204,0.3807746391167975,35.87932319930703
Cruzado ½ sangue,99,31.293580067763603,26.215814023981295,2,1,0,0.2517869051673889,0.21197003775840073,37.68399999120763
Cruzado ½ sangue,70,37.65977778075251,21.66802446534373,0,0,0,0.646287581960201,0.5666232955179618,97.88493127922531
Holandês/Girolando,98,44.638711997756026,26.481489575725433,2,0,0,0.6820477614709642,0.608584766745239,108.8474619066702
Cruzado ½ sangue,174,43.29006974787892,25.768888248146396,0,0,0,0.7542425677153634,0.7302651944488773,158.19011626924205
Angus/Simental,162,34.6249921868817,23.75630778116826,0,0,0,0.8705420090521312,0.8861192929404634,175.62165925732123
Guzerá,39,24.477798270798726,22.2344707505362,1,1,0,0.48216773416777925,0.4744461431666123,53.757436760621
Holandês/Girolando,175,38.46940475770023,24.606163183061064,0,0,0,0.7738663443925049,0.8059866605759771,199.1516884116601
Nelore,79,27.284222474864286,26.201014972134796,2,1,0,0.4398431219555194,0.38139334511078854,36.71373691839064
Cruzado ½ sangue,127,29.439917000945588,32.24719661092644,0,0,0,0.7244076576965714,0.798236208938794,160.07358313348504
Holandês/Girolando,138,26.186622471631285,27.757681687192722,5,0,1,0.6141652830995237,0.17835015855905814,68.82885481491635
Guzerá,87,24.695901578830597,27.903959799263365,2,1,0,0.3874537405276448,0.3487990168600237,52.78213982033681
Nelore,83,30.292753208949666,36.354048779441136,2,1,0,0.531441132179595,0.5674400265307407,60.142840362967355
Angus/Simental,83,35.7805016952234,26.063833907071377,2,1,0,0.8810543314277446,0.934550778851466,128.6025615651401
Guzerá,156,31.80614355058733,25.93857404524681,2,0,0,0.5171955259894304,0.4668242234829842,114.08371842589922
Cruzado ½ sangue,70,33.05350325086345,26.816060297286615,3,0,0,0.8046136962446218,0.7603526370586051,66.9025130590424
Nelore,51,33.518601693144475,19.96413608964699,2,1,1,0.47512672861841965,0.3773912195472424,50.1326830420639
Angus/Simental,66,39.176391857284855,22.224393454324975,0,1,0,0.8405028770230188,0.8798149471188689,137.5896987426052
Nelore,36,31.8924255846264,21.975322933230665,4,0,1,0.48478399627630553,0.27293285374741866,41.875294947753446
Nelore,71,29.97734543876747,26.590455908878248,2,1,0,0.5725328671489204,0.5202315749991451,56.982027139617294
Angus/Simental,21,44.15953084356603,23.303301751115207,0,1,1,0.7449185252958327,0.6995989514799436,51.509445742549886
Angus/Simental,17,38.2517270755958,24.55289370189721,1,1,0,0.7960715494012798,0.7604876991572986,62.78709296447405
Nelore,131,30.73642247831075,28.349818480593857,2,0,1,0.5750740619911328,0.3823357759819027,96.2365264935213
Holandês/Girolando,14,41.83166466825022,27.452602954816555,2,1,0,0.594993778150491,0.5747379561927017,58.24372882785219
Cruzado ½ sangue,103,31.846858167490726,23.35311598783501,0,0,0,0.736833764730182,0.7401897930782307,112.0877425910749
Angus/Simental,141,39.82242043516104,21.32001961248711,1,1,0,0.9191405083474203,0.8859295938345224,188.39355611814813
Guzerá,131,32.70315873859305,28.541098926612754,2,0,0,0.4445386748856688,0.32529686376636435,59.892732145043354
Holandês/Girolando,81,38.64801528952279,27.095564723639463,3,0,0,0.4689483112088213,0.35794818216177454,69.9664238297738
Cruzado ½ sangue,35,34.677859571412995,17.574972726818473,1,0,0,0.6949251525189167,0.6805923682988284,61.19637689909607
Cruzado ½ sangue,168,38.031115803477775,22.747384244366877,0,1,0,0.6035701566542636,0.5792796736677259,163.81525011495842
Cruzado ½ sangue,151,37.56101312377712,24.66206184806705,1,1,0,0.6255786858449174,0.5461524409405492,126.25412034211898
Holandês/Girolando,111,40.05858208859683,27.115318868484124,0,1,0,0.7439604419090664,0.847336946494344,123.64393229394048
Nelore,16,20.658139539649234,27.640405979759084,1,1,1,0.5043607570174402,0.38390307730850504,27.20773563687822
Angus/Simental,7,40.325162683918094,25.135624004701896,1,1,0,0.6890820232954777,0.715282275339845,38.286174186353385
Angus/Simental,57,28.012365836196263,26.340990125435425,1,1,0,0.7084862555522925,0.7980977850317952,45.66728301338671
Cruzado ½ sangue,29,38.87974892376492,24.256547209512615,3,0,0,0.8016729331783518,0.7485482308227303,67.69959844927922
Nelore,155,29.59315854917641,21.304593247277758,1,1,0,0.5530069604113582,0.5824048779704674,112.45433534460017
Nelore,38,32.49885906955196,22.954942435834983,0,0,0,0.42643264191850405,0.46877348119225226,47.75227192828915
Cruzado ½ sangue,51,29.391555447275795,24.075964746560434,1,0,0,0.5084533670744773,0.5910555578415548,68.96228234656559
Nelore,176,23.56622384344981,23.861282999925642,3,0,0,0.5639229921659602,0.284490115747724,103.07841735630782
Angus/Simental,148,39.17339472863525,16.457708382226116,1,0,0,0.5901157799205374,0.5025451886094031,123.87957869019347
Guzerá,40,25.899189680131574,22.410066660282276,2,1,0,0.3515811687422047,0.3394998273632669,58.85070655642594
Cruzado ½ sangue,70,31.03383669537134,24.224822612356608,2,1,0,0.7099089590027412,0.6338195345765987,82.08247179059116
Angus/Simental,93,38.380975763297435,22.874520032377195,1,0,1,0.7987173163298941,0.7791841150878243,115.47493477160826
Guzerá,120,34.30230767609678,23.012704817953658,0,1,0,0.46502702928008394,0.5035076577956152,98.90649035807434
Guzerá,169,28.503576642107173,25.95196548321835,1,0,0,0.5278976326594124,0.49331631885263594,85.32649429490777
Holandês/Girolando,157,45.247493029316594,19.684171251805466,5,0,0,0.7016339890824826,0.43133471061674644,131.99610711926792
Holandês/Girolando,176,44.219684457766775,17.487831144195155,3,0,1,0.7492782293864448,0.5184495277470255,83.92871126597778
Guzerá,8,30.43838643155658,22.6073208366533,2,0,0,0.557451240874281,0.42745837546030935,31.223904541576246
Holandês/Girolando,43,39.04964163549628,27.05645762200716,2,0,0,0.38033431243436905,0.3059147290956093,52.44284150299916
Angus/Simental,102,28.753574115461177,30.750212157946553,2,0,1,0.6923426197745246,0.5236613561507465,69.49615031445997
Holandês/Girolando,9,39.05706933496995,27.12851295637896,0,0,0,0.7395589816404854,0.8041874322409612,44.141798690554204
Nelore,64,31.841074984987756,18.12694496052461,0,0,0,0.5089543408960986,0.5384686611598045,89.67909918309874
Guzerá,28,23.09059881465478,23.070531042492917,3,1,0,0.5034392507296835,0.45699173955609235,45.16679195707197
Guzerá,168,25.47090214853201,25.026537524326116,3,0,0,0.5713164982594173,0.3629749959584616,72.32922833003731
Nelore,12,26.578805899491904,24.71036446769437,0,0,0,0.5580925233252163,0.4665740079570097,29.593660775103817
Nelore,27,34.257102381450956,26.157218211771497,2,1,0,0.7007919417234867,0.6475676199314192,41.20036349555056
Cruzado ½ sangue,36,35.99782806162626,20.331804214156957,1,0,0,0.7639684877509233,0.875981562988072,74.25281804438424
Guzerá,27,27.954621861931876,24.25977235020297,0,1,0,0.4887364054677138,0.6041813199804696,42.206011495780615
Angus/Simental,103,40.79720590904437,25.681291319104517,2,0,0,0.6972246903666505,0.5729612960208342,68.10811335819895
Nelore,66,28.869627616067557,27.30268381321464,2,1,0,0.2649675894798636,0.23848740454147221,45.91048138067324
Nelore,165,29.691446988846263,20.777127333548833,4,1,0,0.5173497803109475,0.3951060640034822,103.84163603906262
Cruzado ½ sangue,47,28.25926167787073,22.619372531028407,0,1,0,0.4911404218018421,0.45302541424142234,60.04081978043644
Angus/Simental,97,28.161011095622445,13.184729279706639,0,1,0,0.7454413973300715,0.8446352036328688,108.94293550857418
Nelore,119,29.525283956207584,21.514152129688902,2,0,0,0.5652870711120003,0.4547653946064769,77.184193684847
Nelore,113,30.133965896952507,21.902340428115828,0,0,0,0.6195855756026778,0.6142177622778513,133.08239855710463
Nelore,144,33.232425989488824,19.921661967330227,1,0,0,0.6896670471948192,0.6368670635274395,125.06683513288074
Holandês/Girolando,37,47.85667908041184,24.662448600930606,0,1,0,0.6769790155877237,0.7862892245459825,83.90249413813106
Holandês/Girolando,92,47.84999242499473,23.776218271818927,4,0,0,0.9422478758711677,0.7027242323912065,104.27956540088219
Nelore,145,25.506917423471428,14.963144489689554,2,0,1,0.5732451445219904,0.31980475749421744,85.07595242477565
Nelore,156,27.767072377675806,24.862031877207027,3,1,1,0.4189783606283367,0.28982400371950323,44.09787723552735
Holandês/Girolando,112,42.4016714794069,20.28670347684389,4,0,1,0.6153617343623363,0.25336355881130274,63.010110779813964
Angus/Simental,118,49.3935710498398,25.94275583676206,4,0,0,0.6771341294646004,0.46784449681222706,83.74870248108334
Cruzado ½ sangue,156,38.920396814855664,18.872595009085337,0,1,0,0.7051339866268717,0.8052792558016733,152.54043364509073
Holandês/Girolando,113,45.5969858099919,24.12002615412376,0,0,0,0.5710662614736305,0.6083382055682672,135.45574824229845
Nelore,171,27.642742155577483,22.867346684453977,3,1,0,0.5202024117190605,0.4700937710229848,95.30866220338667
Nelore,23,25.908801290957065,25.212407539801323,2,1,0,0.5338959719203914,0.5144060311560128,43.21223477630499
Nelore,63,31.76117759184134,24.498789110605387,0,1,0,0.5051879192344457,0.6863725397472247,94.13384355695476
Cruzado ½ sangue,21,28.59735494306256,22.97934329991418,1,0,0,0.729255691984769,0.6476608087619915,41.99747434384165
Angus/Simental,17,36.927036420588635,17.85491074382302,1,0,0,0.7937519596735159,0.758171470197759,56.325028746517454
Angus/Simental,85,37.48349922949135,18.091168146155873,0,1,0,0.8541552205369553,0.8600468810393608,118.36578315104884
Angus/Simental,41,45.16810440105264,21.664452243631125,0,1,0,0.6819321041722121,0.7745375735609745,78.10853027682396
Angus/Simental,74,36.403862136681454,23.96688046428165,4,1,0,0.8582906702795087,0.697412160348136,98.26581590868254
Angus/Simental,79,27.02337662642323,21.567008211203532,1,0,1,0.5631403351126397,0.5683183780933891,97.89980842300253
Nelore,112,30.76555626681864,26.50084772231786,2,0,0,0.4111615699010143,0.2898851790265074,52.51893176363539
Nelore,171,26.553423514136256,22.883116323153267,1,0,0,0.4286198313908787,0.4606494735561215,85.39858165323662
Guzerá,153,26.127893073313242,20.13994910088196,1,0,0,0.5008751108000485,0.4809880724625859,79.71734604057845
Holandês/Girolando,69,39.56647649578938,22.887614828048363,0,0,0,0.818273483406442,0.818197112631495,109.14432492552925
Nelore,59,28.042036014637812,24.90343934526621,3,1,0,0.489785791936037,0.4152339333405786,66.32155122590888
Cruzado ½ sangue,139,36.16136232713882,25.29953887529834,4,0,0,0.5875637254539119,0.40906549329364933,82.96322788947461
Holandês/Girolando,23,32.335675608236464,31.513516527972516,4,1,1,0.6551579351394262,0.49118885398607887,27.485324267000994
Holandês/Girolando,98,37.4149288752282,21.324362639986322,2,1,0,0.7458752341895803,0.6714238993086968,92.60312141207315
Nelore,77,31.394132695910834,23.7060853536384,0,0,0,0.5022374696645426,0.4656305769354504,74.88465025294002
Nelore,33,26.85070328629471,25.704495787277704,4,1,0,0.4966583042083499,0.32365462181364885,36.92240886400101
Nelore,111,23.369176517555097,23.906308163196737,1,1,1,0.415460473664231,0.2699654089642412,56.35377702567033
Angus/Simental,58,41.00849904465531,21.997527416045386,3,0,0,0.654252072214631,0.5522724059202176,66.70872079787738
Holandês/Girolando,34,45.6154731522077,17.802971294623028,3,0,1,0.8154081015875633,0.5445594902259897,73.5239633275124
Cruzado ½ sangue,118,32.82001916942797,21.956661763787938,2,1,0,0.6500018609326325,0.5762004552900135,106.73394369586978
Nelore,32,22.137040405356636,19.705190349128795,3,1,0,0.4760145489752085,0.3970898390831618,40.11410571301394
Guzerá,122,28.11790924009645,17.093573275504887,1,1,1,0.6174336774092488,0.6022005570348034,104.3774217163483
Guzerá,30,21.020336355740938,20.817284633317655,1,1,0,0.4444047173042822,0.32951198926916114,35.468242465466126
Cruzado ½ sangue,79,34.235197107392665,19.811633116934182,3,0,0,0.7961951137430712,0.6365793062045506,90.99983355476677
Cruzado ½ sangue,146,29.450144701031363,26.335146181171794,1,1,1,0.7943967675690111,0.7759911957227106,124.93052154572625
Nelore,42,24.94056249981562,26.404367349657175,1,1,0,0.555601162637467,0.5560769299404602,52.13655460277733
Angus/Simental,139,36.01140492314139,20.3844828416765,3,1,0,0.5476668043522559,0.5098026772257279,121.69824161470268
Nelore,130,28.35845855250459,22.959085477747514,1,1,1,0.7789500615345756,0.6806918339944033,137.77107172174567
Angus/Simental,163,35.101062873260986,16.56702935154986,1,1,1,0.7645367464704228,0.5834921703472763,138.649643129466
Nelore,31,31.060461473753026,22.022640199269222,2,1,1,0.517611297527941,0.46057809940238237,36.8008721838678
Nelore,129,27.43875717539408,25.595927602809383,0,0,1,0.6456127914775056,0.5801689061310018,87.64206682010534
Cruzado ½ sangue,169,36.920763486687285,27.29975155845641,1,1,0,0.7172533065723482,0.6162445136262609,132.079582146851
Nelore,138,29.984106079752177,21.147811673234745,1,0,1,0.6810938349886441,0.5783478087852411,113.33181166843528
Guzerá,34,23.907328380211077,28.20741944211008,3,1,0,0.43707696007540986,0.40838362389781246,36.66010341441482
Guzerá,148,23.402180348503144,17.93723231394611,0,1,0,0.5302549742135673,0.4887726903285954,74.02333081321612
Nelore,20,23.233762953333965,19.00948880342483,3,1,0,0.43141297697550635,0.4473786786398901,24.15539147513475
Cruzado ½ sangue,106,34.16293271146729,26.838647462551506,1,0,1,0.7132967835315358,0.5831807689556269,61.65776393465222
Angus/Simental,90,36.40435603736889,30.68448491425299,3,1,0,0.7173612824928735,0.6283934078654261,45.947288635943075
Angus/Simental,96,27.325120123714186,25.97372795273478,1,0,1,0.7523160643809834,0.5987234165906219,82.7513989424296
Guzerá,94,24.3928553816918,23.83863045386395,0,0,0,0.48609677623515535,0.49214751841594234,106.39067677633074
Holandês/Girolando,6,35.49482985372524,15.219265013911166,3,0,0,0.6511362856323385,0.47994575317438865,45.366171905151454
Nelore,92,34.514871572597315,15.910211775826083,2,1,0,0.4631768825985286,0.3047356080556598,47.64507075393061
Nelore,169,23.040274858373415,24.517638147583476,0,0,0,0.6290430214684234,0.795265300562072,160.53585359935684
Nelore,79,23.95527220093081,22.5677493217153,1,1,0,0.6989704036741439,0.660551548980983,55.45949602375785
Angus/Simental,50,42.99486339397565,19.576659271391527,0,0,0,0.6559831387253402,0.6229319923507897,59.40255032998393
Angus/Simental,180,44.10543420858784,24.262130323320203,0,1,0,0.7836571580716759,0.8821558536760923,177.37163561469492
Cruzado ½ sangue,18,30.020068245097434,24.46052547003124,0,1,0,0.6875401987126266,0.8346475247051262,43.52390906686808
Holandês/Girolando,88,36.839570885955446,27.77766347416109,2,1,0,0.6809312483051188,0.6954392646750899,95.31916842216029
Holandês/Girolando,93,43.081176982766564,24.546409132050805,1,1,0,0.5044414906630577,0.42971821576960595,86.91630340152396
Holandês/Girolando,87,28.364501015273447,28.91357747333754,1,1,0,0.5303163046222819,0.5450449681860386,85.6105099596727
Holandês/Girolando,166,30.69403157747222,24.031976118195253,3,1,0,0.5901870756175694,0.3756363214281241,86.15455700744008
Guzerá,76,25.157799797447865,23.538660020770656,1,1,0,0.2967945512606665,0.3400057138776683,51.499593682977626
Nelore,176,34.42461698145194,28.25724874498873,1,0,0,0.6908030729905615,0.5600453786735493,109.94055259401844
Nelore,13,27.47494469141641,20.086236479834263,4,0,0,0.5867703229179714,0.3371276715197566,24.15669748324825
