Raca,Idade,PN,Brix,Isolamento,Sexo,Novilha,GMD_base,GMD,Peso
Guzerá,40,30.697338593609764,19.811164959691855,1,0,0,0.7591439174374763,0.7200142592242675,57.29495593886517
Nelore,128,30.780308400563346,26.443364124546758,1,1,1,0.5983941053665329,0.7096675385818247,120.45885173939772
Angus/Simental,101,30.019634575356438,21.252249513336615,3,1,0,0.6469811656719224,0.4664117960436422,75.98745742532766
Nelore,89,30.588984710064356,24.31869095707026,1,1,1,0.2966341669505342,0.1510714074289841,41.92823008391718
Nelore,10,33.31502310158153,21.466983190905623,1,1,0,0.38155358854576593,0.4690624762573946,38.78949681816965
Nelore,63,28.22441340500664,26.24616461847858,3,1,0,0.7054861831027137,0.7302430895342928,75.27500828639978
Nelore,155,32.484721821412414,24.547096469266798,1,1,0,0.4470808156728927,0.46371500806487964,106.80934207368676
Holandês/Girolando,6,36.54942229424027,22.206840905423064,1,0,0,0.6373539886060512,0.6297992224205552,38.18416175836202
Holandês/Girolando,71,32.57230420238863,19.799311521277158,2,1,1,0.7553624870766056,0.7555776683296723,84.77462193822338
Guzerá,170,26.42350705649792,25.071096789970046,0,1,0,0.6408175309393703,0.6488506680511708,140.61454425502504
Nelore,10,22.8523314773879,19.14912480382964,1,0,0,0.5300413078836163,0.42779168748733154,26.719008692078916
Nelore,135,28.160801454872427,25.709924168483354,1,0,1,0.5095333130333966,0.45013125570625423,89.00384854834583
Guzerá,47,29.860526787936507,34.5059396361476,3,0,0,0.5068039977085149,0.48414299377230774,52.177488191745844
Nelore,156,22.315829829888017,29.400680205048047,0,0,1,0.48723621833607833,0.3667610246375356,82.36312672014768
Cruzado ½ sangue,134,27.882012816344407,26.873391547576652,3,1,0,0.576879887637775,0.5177908601781267,100.19550978200097
Nelore,159,25.387887141934478,23.65757080903541,1,0,1,0.5911880117533874,0.49296422283510305,106.55221882418797
Guzerá,39,25.81004042086712,16.244989491985898,3,1,0,0.5176026941942762,0.48652940158166913,44.851106110946084
Guzerá,96,24.902849643061373,18.710854416399265,1,0,0,0.7025025041230655,0.6552283433551572,85.62368066143397
Guzerá,140,30.197409145088262,29.131171424410855,0,0,0,0.5416906375803658,0.5122822937249587,106.72996296098061
Nelore,44,32.34021915182094,20.84097567950088,3,0,0,0.6651145548093829,0.6426817686289771,62.75898941388472
Nelore,42,30.733455311240093,21.20299160734381,2,0,1,0.4428714823276869,0.2761368670127089,41.1895562722929
Angus/Simental,5,38.655336414547484,23.337398097263915,0,1,0,0.7803930883534812,0.8267001755062928,46.34838440943998
Nelore,172,30.376304219446894,19.751814964613782,1,0,0,0.4777018653398941,0.30588568439555186,81.64961964733408
Holandês/Girolando,128,35.69008822343312,19.092925061793455,0,0,0,0.7254771252791042,0.6625729052550196,124.02617860404726
Holandês/Girolando,114,44.286051767783064,23.79810370887431,0,0,1,0.7591791787832067,0.7620614723080793,134.8567710843653
Guzerá,134,22.663867236922396,20.433882181311855,0,0,0,0.50473754018014,0.5272534610511526,91.01212408857421
Guzerá,96,28.506130981706693,21.03592568088442,2,1,1,0.7286959435401054,0.7197291541071351,99.05452553354407
Cruzado ½ sangue,86,37.74457000847532,20.875235895411976,1,1,0,0.7970777746019297,0.8659068292684072,114.16803408546166
Cruzado ½ sangue,81,33.84345840835235,26.089440855337873,1,0,1,0.7694969866112007,0.8626929912254887,110.25886369658276
Nelore,115,28.383254293633083,23.07149723801857,3,1,0,0.6264286192370014,0.5157429075172858,85.83793586403631
Guzerá,37,27.20092972492902,23.285712128424585,1,0,0,0.6675192776843542,0.5005368024664203,49.302149608671144
Nelore,159,18.984685704647646,26.387783589235532,1,1,0,0.40630307025307844,0.35803439774582757,75.95551999131813
Holandês/Girolando,146,41.51129109242731,23.43184156706824,4,1,0,0.8375825585689163,0.6911540948365253,139.31637847960857
Cruzado ½ sangue,63,32.54658400864077,22.88698492617131,1,0,1,0.5309631256800524,0.3727909406030422,55.73244534204672
Nelore,104,28.82280160430053,25.881801422280684,2,1,1,0.4935660880933271,0.45382255874947675,76.02650961699538
Guzerá,26,28.119597538693483,26.672791374230524,1,1,0,0.5533322821858585,0.6898902573788813,43.409518747756174
Angus/Simental,175,37.66353985295873,23.411706001965584,0,0,1,0.8618203190337332,0.9458164568752576,203.96185385325765
Nelore,162,25.00927600172095,24.322431102482085,3,1,0,0.43464233683180387,0.42663187918449647,96.51816356835583
Holandês/Girolando,166,39.29298664587311,20.872839081066687,1,1,0,0.621057339067061,0.8171047944655155,175.5278841623037
Cruzado ½ sangue,60,33.270221936323296,20.5572678273419,0,0,0,0.6507285279751441,0.6193332191045143,69.07560485914445
Nelore,31,29.402268690533546,27.07659000786723,1,1,0,0.5313633995304287,0.43791505618596904,42.60645526128117
Nelore,38,29.566717785497737,25.77976825017849,1,1,0,0.6354032061235189,0.7542169880549293,58.21560493960143
Nelore,17,32.63779165721493,25.821193753666304,1,1,0,0.893592761598452,0.7811475977658595,46.460604887937166
Angus/Simental,22,33.11284451134634,25.123417394902088,3,1,0,0.7682218814804761,0.661068474454296,50.430927854940926
Nelore,13,29.614951596576976,24.184813103259813,1,1,0,0.47648035618376844,0.5494589609841117,37.43776747283565
Nelore,178,33.51475394516385,26.78564756329108,2,1,1,0.42034916693610047,0.3667299436587802,95.28594234485244
Nelore,14,22.928859760719817,27.740435044091136,0,1,0,0.5174746086414395,0.5806792576999013,29.652566688546706
Nelore,24,29.628763382730188,27.64491202076259,3,0,0,0.45597501139712104,0.25280163281304574,36.11105519748488
Holandês/Girolando,149,37.07310749013478,23.596888336216054,2,0,1,0.7337682260771737,0.6140978115949389,131.38399263016595
Nelore,104,27.702513654344134,29.547970919635354,1,1,0,0.5952021635784227,0.7175911045167167,105.57660462792406
Holandês/Girolando,139,35.47596248392789,24.913842726929285,1,1,1,0.62673565647963,0.61916077525637,125.97602359853197
Holandês/Girolando,113,39.15224642149778,26.529504770263195,2,0,0,0.9082698265851351,0.7709107657543767,126.5916989456906
Cruzado ½ sangue,158,40.36502245770762,25.128351563339518,2,1,0,0.5591007948836116,0.45255442116250433,113.77689394013953
Nelore,115,24.574493735879752,24.988026829936697,1,1,0,0.5380568932101826,0.5062653802336096,79.15885862673743
Angus/Simental,94,32.73675498884528,21.05699203899872,1,1,1,0.7935037065773289,0.808004390848475,109.76387166150563
Holandês/Girolando,128,33.49032714918248,26.805403353379305,2,0,1,0.7825863127835303,0.6976853004790657,120.10588535685073
Nelore,81,35.04596400319835,35.38117757963056,1,1,0,0.6777576521543199,0.6674794392659276,88.9554505943516
Cruzado ½ sangue,62,31.150641177914853,22.500819700839667,1,0,1,0.6871346126892564,0.4292754983323709,65.34031804670221
Angus/Simental,84,37.88462422843546,24.283978861699794,2,0,1,0.8408549605906196,0.7570239394077923,102.23352072916609
Nelore,31,27.590259706128162,22.21517894261095,0,1,0,0.4834891827972061,0.4791029487644079,40.28291806987398
Angus/Simental,143,33.75009704718609,22.04792039375226,1,1,0,0.825579425440294,0.9078002645490211,164.58500739259088
Holandês/Girolando,47,38.82424676692782,30.17779791247469,0,0,0,0.784043852267986,0.7399106767227154,72.30736060642207
Holandês/Girolando,28,52.2912180286828,21.308115929090143,0,1,0,0.8539819675966567,0.8405661631612522,73.42521031430398
Angus/Simental,45,44.264319144384146,22.103678106534556,1,1,0,0.5281298608937176,0.5675909696875535,75.0637616138003
Guzerá,151,23.441186546623182,17.650028705074796,1,0,1,0.4138176040178986,0.5117335998301578,103.37999018664388
Cruzado ½ sangue,60,35.590296412246744,20.96955310183101,1,0,0,0.7305455066304032,0.748407012123391,81.35855870213956
Guzerá,123,23.50543168200087,17.16640042818661,2,1,0,0.24812037441126727,0.2363507192041086,51.597011918487375
Cruzado ½ sangue,154,25.894529444615117,26.527218796847716,0,1,0,0.6941206791167185,0.7988832396208913,148.14557463880186
Holandês/Girolando,14,45.09755458832315,35.19878888734924,3,0,0,0.8018775088671073,0.5681858177229581,56.90836070355494
Nelore,137,33.06032496325243,22.53328482539791,2,1,0,0.492362475244956,0.3906418152355472,87.3446974946838
Guzerá,56,29.138156753143697,17.33296826803905,2,1,1,0.45913194998936835,0.19392357732167542,32.290864225785484
Guzerá,39,24.590404252341283,27.599998657718935,2,1,0,0.39795695201220915,0.5345468608937768,51.49007811634567
Nelore,124,28.416284930993047,21.092300164279372,1,1,0,0.4978452880268597,0.6452207706878783,108.88131638872066
Nelore,163,31.62417943780343,29.19738772221416,2,0,0,0.5007431498038243,0.46656340734544544,108.53243734944807
Guzerá,53,27.174488112044322,22.87188380884022,0,0,0,0.4351300789257755,0.44768305479019227,53.61842704951151
Nelore,102,27.622268850460344,21.472737243668877,4,0,0,0.47623218222155034,0.19105045650908167,48.27292248266564
Nelore,52,23.333248629586425,23.288169777017256,4,1,0,0.5228995215111607,0.4149318642451398,46.776977114625716
Cruzado ½ sangue,100,33.45550077656805,27.031107043744747,0,1,0,0.6088585252778267,0.8293120896376276,115.3274010719185
Cruzado ½ sangue,112,37.316038556944456,23.090317476977376,1,1,0,0.8461545089847162,0.885848423794328,133.45657371199323
Cruzado ½ sangue,110,28.20964684386337,22.01310118882518,0,0,1,0.5966396342571288,0.5094941193378275,84.95458192470738
Guzerá,112,27.91627814502793,23.204673588084514,3,1,0,0.5326942705382266,0.3414579649141066,69.73860684609436
Angus/Simental,25,39.49193762810162,18.91257926199646,3,0,0,0.6536584588552253,0.6379080755976826,53.82013312208589
Holandês/Girolando,125,43.750741316161665,25.58812640917592,1,0,0,0.6121964857782325,0.5737660345143718,113.65143564340869
Nelore,121,32.05191424901653,16.85309362462036,0,0,1,0.3795629462267378,0.18673042520695218,57.69884385000759
Nelore,123,26.569371653261264,22.22351418253794,0,1,0,0.3928633752188907,0.3863691490182432,72.94966396965245
Cruzado ½ sangue,14,26.532162399340216,27.03754083532297,5,0,0,0.5072301892381701,0.2151022295201656,28.51719382803653
Nelore,80,27.132681660109924,25.212193131730867,3,1,0,0.5683696834760071,0.5112545876825112,67.10018799234521
Holandês/Girolando,74,44.445636587635036,26.36128229194556,0,1,0,0.8037599703577274,0.896069652510644,110.59233842094649
Angus/Simental,16,35.56098243413313,23.739817309124764,1,1,0,0.5145335794070154,0.5047558488829829,39.70298077650576
Nelore,40,26.570848366498254,28.678984723942065,1,0,0,0.49509231986511837,0.5306140170319531,46.44705876642231
Nelore,79,22.625273803263767,27.698796787079168,0,1,0,0.4133109290649652,0.4980127018769189,62.54419729938966
Angus/Simental,133,45.886913995479226,25.7845640169907,0,1,0,0.6896081341746417,0.8491622530303935,159.38358848895862
Holandês/Girolando,43,44.12856820712655,27.71018310925417,4,0,0,0.8037134917763223,0.6265583317483732,73.96555910375557
Nelore,149,31.694635934461676,27.001694217614308,1,1,0,0.5053117598392025,0.7859411956353227,153.39835463961177
Angus/Simental,98,42.354764240507635,22.24214594661244,0,1,0,0.7145355481970349,0.7368607422123432,118.34832559397827
Angus/Simental,137,40.595187626945304,18.624404353234667,3,0,0,0.8873512655851161,0.6883336749511157,137.18353205543298
Holandês/Girolando,85,38.778355724102354,25.681448503370497,1,1,1,0.7326586070084096,0.6429174600074898,93.05450334782097
Holandês/Girolando,90,39.181179479388994,26.184356923325716,1,0,0,0.5925894365810678,0.5440828923033747,86.59096711180051
Nelore,111,27.503524723927562,28.361887964554263,2,0,0,0.5658915285835726,0.36105241724341847,67.62503911921802
Nelore,167,38.2215926404525,20.254714899818826,1,1,0,0.46724509885977095,0.5143195561656334,125.57690544454553
Holandês/Girolando,89,42.77956015649721,20.374275762891347,0,0,0,0.72835543146464,0.5726796814252382,95.80289629895756
Nelore,95,27.376698455269977,25.839601065231083,0,0,1,0.601534015407276,0.5801468914623166,84.04836747797967
Cruzado ½ sangue,108,34.86198709666512,23.715332044587655,4,0,1,0.4896124329451702,0.1829429575066373,54.316887828941816
Cruzado ½ sangue,133,28.95652432857473,16.456953557715487,0,0,0,0.6592664359124352,0.6176768704374587,113.07470369636238
Nelore,13,34.26577351506229,25.500432655016763,1,0,0,0.5382426742004081,0.5536067714410303,44.61484280650445
Holandês/Girolando,93,36.6946545209643,16.59030834004418,2,1,0,0.742637900674793,0.9031415320649896,122.88721796317719
Nelore,87,30.75379901417863,20.218973792506496,1,0,0,0.6331347051019134,0.5033326110244338,74.46370353539587
Angus/Simental,165,42.7968993338441,29.40672549144043,1,0,0,0.7749067044743295,0.737694759503099,162.43191292059043
Nelore,89,30.346689904717476,31.29951607122846,0,1,1,0.5196806646620248,0.5053790028224384,73.18150258244422
Holandês/Girolando,84,40.47234995909819,19.137374526112154,0,1,1,0.7873329523993601,0.7370180756467208,100.67882425444228
Holandês/Girolando,173,40.05401042428007,22.682433850349224,3,0,0,0.5795977807243211,0.40376478202745597,110.54800571171728
Guzerá,81,25.83067670933868,24.170490092314825,0,0,0,0.3745504106298976,0.44481670886548236,63.160339511331834
Cruzado ½ sangue,33,30.69320604428999,31.124907710326273,1,0,0,0.288518464698312,0.2277238109805342,34.67176101178754
Cruzado ½ sangue,39,31.202066280921184,22.028524208702393,0,0,0,0.632284495308913,0.8122865595879862,61.62125433394377
Holandês/Girolando,18,47.39795186825467,22.092463907866886,1,0,0,0.585522159458255,0.5789854277455675,58.42790323093837
Cruzado ½ sangue,1,32.56585346925937,30.194902233851447,0,1,1,0.6837529923682886,0.6443419439420653,30.960995637957435
Angus/Simental,78,34.46391678777752,22.500843389126967,2,1,1,0.4933088496848977,0.4099741218915455,67.52665867796708
Guzerá,138,24.451107209415476,26.88880683586583,2,0,0,0.4385180376645475,0.30414789213307997,65.6549455964891
Holandês/Girolando,132,45.501853403486116,18.09142813955029,0,1,0,0.7340810391744158,0.8572693876892535,156.85286189929442
Nelore,6,31.364623216075675,23.315069023630695,3,0,0,0.447016385365102,0.19854415088714317,32.68890170252077
Cruzado ½ sangue,103,35.24131671292903,17.361612646694383,0,0,1,0.6850182423474148,0.5264653572059387,90.44794932908846
Holandês/Girolando,28,38.712394005451046,19.778264876177182,2,0,0,0.6159424015671754,0.4841752418195984,50.14797849072498
Guzerá,169,27.720087410518836,27.356805420609053,1,0,0,0.49688321057090024,0.5222325648631845,115.37085992286191
Nelore,30,26.747536062672733,23.80037843565315,5,1,0,0.6095158006416856,0.5787613794988137,45.279573390904915
Angus/Simental,113,36.83173685894401,22.7235770377881,1,0,0,0.829571657658261,0.9014621869956646,136.7917385311622
Guzerá,59,28.909413462175237,21.00500150407633,0,1,0,0.5087867790754577,0.6161809036794127,61.119694678200844
Cruzado ½ sangue,115,36.49711071567626,23.11737570703487,1,0,0,0.5504588675633381,0.5060624560687661,90.85285854935996
Nelore,74,25.563315539172187,25.204452668402773,3,1,0,0.504196113762035,0.5211750840839598,63.085144601242796
Angus/Simental,136,34.15013096191141,27.931664825847047,0,1,1,0.7932498667550002,0.7385531470121575,131.29731326480197
Nelore,42,29.380457534846933,13.49941326361279,1,0,0,0.4478746416517394,0.2433008904176669,38.72979019444833
Nelore,163,35.041463311343286,20.67295530294876,0,0,0,0.5321933403359794,0.564470257156796,131.21247235583274
Angus/Simental,90,29.379956759889524,24.636384968756023,2,1,0,0.6756233286884303,0.5874418252540343,78.8032250635309
Angus/Simental,136,39.25249822806727,23.604547536150857,0,1,0,0.708113394918319,0.7730979514173824,143.68730749213702
Nelore,153,24.18384833949398,25.6135049701069,1,0,0,0.4490717470750623,0.4258689182851013,94.67255422279294
Holandês/Girolando,179,36.82834503237227,25.070161144506216,0,1,0,0.4670263994956072,0.5600162865188832,138.09158552669163
Cruzado ½ sangue,41,31.542286327743035,22.78052854802637,1,0,0,0.6972816877555608,0.7338660679336176,60.71148689433236
Angus/Simental,52,36.10771245453399,21.892587216051293,1,0,1,0.8308751137011946,0.8152263031966356,78.10727363446094
Guzerá,45,24.398612181022376,23.017994041057996,1,1,0,0.32974337903767514,0.37437937249320635,42.31909021419985
Holandês/Girolando,48,40.03603530188185,28.59496939929097,1,0,0,0.7224265085065149,0.6602552248675444,75.96771592209258
Cruzado ½ sangue,105,30.858977733477687,21.07196826837714,1,0,0,0.7591501206329694,0.7259150242638293,105.75292126248665
Cruzado ½ sangue,178,27.15017046058339,23.748773107424178,0,0,0,0.7055502151438555,0.6613509280247101,142.97660994176107
Cruzado ½ sangue,178,36.11947845009111,24.733368855993685,1,0,0,0.5941662803456327,0.5439187042971263,129.48998598302904
Holandês/Girolando,95,43.764360835744405,30.241403719497832,0,0,1,0.571497917478663,0.7554345988040917,115.78838780340763
Nelore,115,31.951110085079343,22.798766967054746,0,0,1,0.558097807934999,0.5322705179397916,89.64800122361059
Angus/Simental,154,31.06669476681163,27.835226624043845,3,1,1,0.7484952817673912,0.7011853363784828,137.8897800070435
Angus/Simental,167,39.345131686628676,28.92791761306009,2,1,0,0.7310178637829283,0.6754352470866196,149.87110934731828
Cruzado ½ sangue,37,35.70391542322769,23.744982940037406,2,0,0,0.6201851906870678,0.625281029881532,61.524622304429634
Nelore,95,25.39079276046145,23.15712408369295,1,0,1,0.4417348275877243,0.4228708695681842,64.29253440102194
Nelore,150,29.032106368637454,22.683785311807135,0,1,0,0.5922688291308852,0.7220246041269063,138.32812280768744
Cruzado ½ sangue,55,32.534933418758534,22.97670746302967,1,0,0,0.6917939943854876,0.6709387090518241,65.42633241238745
Nelore,79,35.447527304988924,27.41695944230733,0,0,1,0.5700822125461672,0.6216513390921236,84.8867504793988
Angus/Simental,177,46.66023216655658,24.924039909022056,3,1,0,0.7327642691831946,0.7873471647320174,183.01277955947177
Guzerá,177,21.006930820009398,24.941158836679477,3,0,0,0.65952870133588,0.5680589325571826,120.48924063280607
Cruzado ½ sangue,163,42.97570802291196,19.499105958480662,1,1,1,0.5713183336969264,0.542147556893862,136.873766232252
Angus/Simental,143,33.88148425481004,20.13003969049906,3,1,0,0.8673650362075154,0.8821907947976944,162.36520385398254
Guzerá,49,28.942019882982276,32.57378729910792,1,1,0,0.4302676754239254,0.4060852254973618,48.519164475274735
Guzerá,58,28.911493942591193,23.28869709884524,3,0,0,0.6053503044308607,0.43049087617932497,61.87731953545003
Holandês/Girolando,98,35.02154886579097,20.900912017686558,1,0,1,0.8218372682592625,0.7333750648638434,104.60436849651433
Holandês/Girolando,101,42.4663389691955,29.72439666235719,3,0,0,0.6462991116087835,0.40243933945844623,86.02575320968698
Guzerá,91,25.677398767201808,25.127234194734207,2,1,1,0.6577914901357792,0.6752535804103217,83.29378844242329
Holandês/Girolando,114,42.77165002316195,26.312619667458087,3,1,0,0.7339391269758003,0.6125312553134508,111.99040623477546
Angus/Simental,74,39.038025360712815,23.447811698873867,0,1,0,0.6191136692688347,0.6512900109464419,83.86401179529811
Holandês/Girolando,135,45.981697426851234,22.725307637692783,1,0,0,0.636971991645241,0.5813602392662448,125.10851951552146
Nelore,60,29.263898401011218,23.321654510010838,2,1,0,0.6632762306106652,0.6560624853563308,68.76757315633796
Guzerá,60,25.496377791721066,18.469047318805494,3,1,0,0.5876911466782817,0.5001369792020492,54.73543454588506
Guzerá,23,29.288192699171542,23.64829036232041,1,1,0,0.39948616186896735,0.4243930588151803,41.77937561473645
Nelore,34,31.03138587700511,25.18413230817047,0,1,0,0.5360742687809503,0.6046723228060581,50.17249741990411
Nelore,153,31.561346880123107,31.401852935375015,2,0,0,0.5703522982776512,0.4733935275382311,104.80768596299079
Cruzado ½ sangue,80,30.34165331096561,24.343996260020862,0,0,0,0.584163495201683,0.5269959311106235,74.55271515049384
Guzerá,41,22.864211655804578,14.66329183115878,1,1,1,0.7239909737205983,0.7808354713313638,51.17041295815003
Angus/Simental,136,35.445250355362845,23.624058268861514,2,0,0,0.7468713304916124,0.5017669908479993,101.81452525650478
Nelore,100,26.82712515011794,34.95801653243322,1,0,0,0.5438187809096952,0.513277601253803,78.28953769378782
Nelore,4,31.7516974402852,27.46546493994016,2,0,0,0.669085104425809,0.5625040765549522,35.5770972950758
Cruzado ½ sangue,57,36.90393620117621,20.756444224765644,1,0,0,0.5998265111677281,0.5908427185553784,74.13506557363661
Angus/Simental,32,37.3019136971042,26.364426057722227,0,1,0,0.8358541752209921,0.795239603614916,62.209881515961705
Nelore,118,34.008216565885235,21.03194630044104,1,0,0,0.38322676044170156,0.30130782574309534,68.77136239694578
Nelore,50,33.78964287817796,18.58476992181257,1,0,0,0.5046345953754434,0.4496153564998881,54.0889206276382
Nelore,12,29.851896207401886,22.60652254706371,1,1,0,0.6549070418377247,0.7687259757614888,39.901568146982335
Holandês/Girolando,10,35.8905411422848,24.366105756955445,1,1,1,0.8605727378678123,0.876879746725357,43.916544675293146
Holandês/Girolando,105,47.8768832471777,16.511377990266418,3,0,0,0.5910709930043109,0.3654146921153347,85.56034526222355
Nelore,4,28.78643927140057,19.403362837845457,1,0,0,0.4610178363781352,0.3768264245561733,30.059023704903996
Nelore,152,29.441578187508412,24.041342252729418,3,0,0,0.606744643037046,0.5617114357553601,116.200786577549
Holandês/Girolando,28,38.301974871967154,22.367307296044185,1,0,0,0.6083511020844631,0.473023727402706,50.13731285629477
Angus/Simental,109,33.99594353166261,25.579245084584365,0,0,0,0.6891135394581297,0.6899804881575087,107.27342151855879
Cruzado ½ sangue,80,27.12544227873883,19.141326690765755,1,0,0,0.7364045527210874,0.6899575699005168,83.40135833611544
Holandês/Girolando,80,43.16434161778644,26.856454994213202,0,1,0,0.6174282491143886,0.663278514309154,88.6623105078123
Nelore,13,26.25809631136183,19.26496361175922,3,1,0,0.3534574248464315,0.5106474946938632,31.387318308227833
Nelore,144,39.5,30.570937207750518,1,1,0,0.4198915564394119,0.431014914099109,98.68787388175329
Nelore,160,25.198742460856323,17.136966862486734,1,0,0,0.5509955585720281,0.5372507050464254,114.16700082582635
Cruzado ½ sangue,2,27.97047010007452,19.62978291846635,3,0,1,0.43502345366798273,0.2069789298873727,27.282096053492022
Angus/Simental,32,40.295624220260486,25.669483212127318,1,1,1,0.6858265520108081,0.7203853577950151,61.946165381532886
Angus/Simental,162,44.881910655352826,30.656933005990552,1,1,1,0.5599089006319409,0.6318857743920767,147.12584989373607
Angus/Simental,99,38.2906534562445,25.260172144464683,0,1,0,0.9085929857895438,0.9350762071387853,129.37476689182196
Angus/Simental,27,40.57509089084274,26.251431680729564,3,0,0,0.9689913983980524,0.8531181165420288,62.602659642093684
Angus/Simental,37,29.704036621435804,24.070147606692235,1,0,0,0.5983073332306621,0.4908252468527766,48.107346781046445
Nelore,119,26.628709590078817,19.894406183539225,0,1,1,0.5756758680037919,0.5049123754068789,85.65818117723174
Nelore,130,25.242344948018516,22.039446607042482,1,1,1,0.4539596268003148,0.5219821546144163,92.02698141721254
Guzerá,108,20.314862450156355,19.152361120074893,1,0,1,0.47061501780482146,0.3385996643742794,54.358232018300264
Holandês/Girolando,171,40.58490117011944,18.885160128892515,0,1,0,0.8873989727149177,0.7550803066920572,166.8191742631599
Nelore,89,21.150103324363485,25.606995677278984,1,1,0,0.5033311452273515,0.678773629101399,81.7125485583637
Cruzado ½ sangue,54,27.711216135650204,19.507288071648155,2,1,1,0.6085358791539175,0.4843828294522053,54.63439020053385
Holandês/Girolando,86,37.31403102993291,25.278216026893446,1,0,0,0.5716091342688149,0.5184557228227592,78.33083158323032
Holandês/Girolando,65,35.84357082024462,18.79270899111561,1,1,0,0.8118117784314594,0.9636697168532357,100.38195595415705
Nelore,41,30.387429757724735,25.18553208046702,4,1,0,0.22367332974759735,0.12570502637352018,37.45145493860093
Nelore,9,30.06953067165868,22.04526972414815,5,0,0,0.505720267846838,0.2927438791189852,35.1409484294261
Nelore,64,32.128295610774096,29.626462134602576,3,1,0,0.5454113905864542,0.40941047129161656,59.08028848528905
Angus/Simental,128,41.38572679720705,25.29487558231626,1,1,0,0.6439761070671448,0.546779162261572,112.96616481741076
Holandês/Girolando,4,45.704063946806905,28.943131571976565,2,1,1,0.7793077333890843,0.7248830953653471,54.0661609397141
Cruzado ½ sangue,79,32.99232639996379,20.97741313429923,1,0,1,0.7722230012367521,0.7172026094313421,88.89752854284657
Nelore,116,30.062134152858345,24.22457336097667,2,1,1,0.40879604871204855,0.3826872280908637,71.83962385917464
Guzerá,110,27.534541105757572,20.07565136753489,1,0,0,0.6988812321082265,0.616531648405759,91.51787272233742
Guzerá,140,26.424970092173076,22.34557902902233,2,0,0,0.364790411686416,0.287102193692216,71.0084620346641
Cruzado ½ sangue,146,31.411222760331704,22.951583109021485,2,0,0,0.7817493749843426,0.5566757415761483,117.10784917719602
Cruzado ½ sangue,128,31.67022986264092,21.096567117251443,2,0,1,0.6564810468389264,0.5694875427290675,102.253135977126
Nelore,19,26.13854560584512,19.13798856461722,1,0,0,0.4996298902886186,0.46681833499945674,33.18979193913841
Angus/Simental,86,39.89727573459423,18.34593070538939,1,0,1,0.6729228030872788,0.7415075360326862,102.85694623957731
Nelore,109,28.670946890701956,14.641007537170411,1,1,0,0.5466487209339687,0.5595291077226333,92.72026181283395
Angus/Simental,44,35.01571812213456,19.77461414598617,2,0,0,0.7439680541143349,0.5841037342346209,57.498026932257105
Nelore,8,26.682143132363926,26.50997558668738,1,1,1,0.4579845648628475,0.44794666530911675,25.34916764261467
Nelore,41,24.76360445276024,17.60600587194687,3,0,0,0.526606004232161,0.37159403197478774,45.41774595513194
Cruzado ½ sangue,82,36.9153653649488,18.52750861498678,1,1,1,0.5552259894779646,0.5680576362095701,84.27702475143373
Nelore,75,29.275161843361257,31.163594284931662,1,1,0,0.4284950472926128,0.475973600800491,66.10921516819448
Guzerá,32,23.41159994128019,21.454015800606985,5,1,0,0.42235538826649976,0.18746768378350226,28.89780080935228
Guzerá,148,28.425643248806054,25.284184036659344,3,1,0,0.39075240989393323,0.21346131491173034,61.1823801650372
Nelore,166,27.038429165719695,26.56926858600198,4,1,1,0.5079845087249482,0.40315570210759333,90.17676100722771
Cruzado ½ sangue,37,27.37399749195107,26.650104519125122,1,0,0,0.6875722396015257,0.767521611925315,53.66999571603715
Angus/Simental,167,42.5955003014861,17.910743077567762,2,0,1,0.7338816907304656,0.6100510076097387,144.73691328361897
Angus/Simental,4,35.58306354695249,23.075761280402038,1,0,1,0.9470496493159748,0.9322649601903954,33.634896155463466
Guzerá,166,24.773302729373633,17.52709092192643,2,0,0,0.2900069636966079,0.28208587787674877,70.84326442237835
Holandês/Girolando,171,40.20590010174589,33.78527143564129,2,0,1,0.7339742111146317,0.6568881016494877,151.62335455797228
Nelore,3,32.999062279765404,17.620498943937598,0,0,1,0.5506420238524352,0.4347237027113978,33.54650780802369
Nelore,137,29.07013051803209,19.80863912452072,3,1,0,0.6315670342371967,0.5898089592898834,108.49625342119366
Nelore,174,24.803090058491694,19.83759658063398,2,1,1,0.621646520431041,0.6588875446003475,136.9597930042659
Angus/Simental,163,40.44744651850481,18.01335809310848,0,1,0,0.7010259487344546,0.8024439088886646,166.69072404167983
Angus/Simental,174,35.81754624082224,29.41037563902618,2,1,0,0.7398548977585269,0.8015352764628717,175.64655196328047
Cruzado ½ sangue,99,40.55169588611786,33.68979160433398,3,0,0,0.5581523865789667,0.4245282704522886,81.82968469390383
Holandês/Girolando,14,39.99440139001055,22.09700352274953,1,0,1,0.7505731976257622,0.6525789038916227,45.69230217807157
Holandês/Girolando,153,28.82482251050667,18.71830741262236,2,1,0,0.4639292540058894,0.43486768395910474,95.51591168833414
Holandês/Girolando,110,41.78682486077837,15.052298005095915,1,1,0,0.7693350404446715,0.7783325962519195,126.66603496080775
Holandês/Girolando,111,49.72298896130114,23.023565125911595,0,0,0,0.6773350539128474,0.7728188494456594,134.35332137061405
Guzerá,75,30.72776086563617,22.734538307354224,1,0,0,0.4537291064060466,0.2274242847537017,42.392345005145174
Nelore,103,35.408340010647976,21.39481549455942,0,0,1,0.5267466800553274,0.48597937541099334,87.17113445875002
Nelore,28,25.430839351164877,24.885501015904914,3,0,1,0.5340803765411619,0.3714916685173834,32.74997846937879
